代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000498,山东路桥,5.92,1.89,流入,109.41,0.99,175.62,1.59,-66.21,-0.6,-516.99,-4.69,407.58,3.7,2026-04-15T15:00:00+08:00,2026-05-08T17:10:28+08:00
000501,武商集团,8.57,-0.12,流出,-499.73,-16.14,-51.61,-1.67,-448.12,-14.47,59.98,1.94,439.75,14.2,2026-04-15T15:00:00+08:00,2026-05-08T17:10:32+08:00
000503,国新健康,7.63,-0.65,流出,-330.51,-5.55,-160.02,-2.69,-170.49,-2.86,-36.05,-0.6,366.56,6.15,2026-04-15T15:00:00+08:00,2026-05-08T17:10:36+08:00
000505,京粮控股,6.67,-2.63,流出,-577.24,-6.94,-225.72,-2.71,-351.52,-4.22,186.18,2.24,391.06,4.7,2026-04-15T15:00:00+08:00,2026-05-08T17:10:41+08:00
000506,招金黄金,17.49,1.57,流入,6974.8,10.54,1337.51,2.02,5637.29,8.52,-1564.59,-2.37,-5410.22,-8.18,2026-04-15T15:00:00+08:00,2026-05-08T17:10:45+08:00
000507,珠海港,5.33,-0.74,流出,-587.26,-9.14,-361.94,-5.64,-225.33,-3.51,227.23,3.54,360.04,5.61,2026-04-15T15:00:00+08:00,2026-05-08T17:10:54+08:00
000509,华塑控股,3.63,-2.42,流出,-997.93,-11.02,-319.42,-3.53,-678.52,-7.49,-27.2,-0.3,1025.14,11.32,2026-04-15T15:00:00+08:00,2026-05-08T17:10:55+08:00
000510,新金路,14.38,-3.62,流入,1991.4,2.32,-3769.11,-4.38,5760.51,6.7,2708.79,3.15,-4700.2,-5.47,2026-04-15T15:00:00+08:00,2026-05-08T17:10:57+08:00
000513,丽珠集团,34.46,1.8,流入,592.09,2.57,1006.24,4.37,-414.15,-1.8,-1687.88,-7.33,1095.79,4.76,2026-04-15T15:00:00+08:00,2026-05-08T17:10:59+08:00
000514,渝 开 发,4.82,-2.82,流出,-979.56,-17.1,-370.54,-6.47,-609.02,-10.63,-69.49,-1.21,1049.06,18.32,2026-04-15T15:00:00+08:00,2026-05-08T17:11:02+08:00
000516,国际医学,4.69,-0.42,流出,-717.88,-5.45,413.83,3.14,-1131.71,-8.6,135.41,1.03,582.47,4.42,2026-04-15T15:00:00+08:00,2026-05-08T17:11:06+08:00
000517,荣安地产,1.91,-7.28,流出,-289.21,-3.3,-651.11,-7.43,361.91,4.13,-130.4,-1.49,419.6,4.79,2026-04-15T15:00:00+08:00,2026-05-08T17:11:08+08:00
000519,中兵红箭,17.66,-1.4,流出,-3540.94,-8.81,-1854.89,-4.61,-1686.05,-4.19,-2264.95,-5.63,5805.89,14.44,2026-04-15T15:00:00+08:00,2026-05-08T17:11:09+08:00
000520,凤凰航运,4.01,2.04,流入,1261.26,19.36,657.82,10.1,603.44,9.26,-351.15,-5.39,-910.11,-13.97,2026-04-15T15:00:00+08:00,2026-05-08T17:11:10+08:00
000521,长虹美菱,5.68,-0.53,流出,-1009.08,-17.41,-1913.81,-33.02,904.72,15.61,579.18,9.99,429.9,7.42,2026-04-15T15:00:00+08:00,2026-05-08T17:11:14+08:00
000523,红棉股份,3.22,-1.53,流出,-262.26,-4.93,307.95,5.79,-570.21,-10.73,399.72,7.52,-137.46,-2.59,2026-04-15T15:00:00+08:00,2026-05-08T17:11:15+08:00
000524,岭南控股,10.6,-0.56,流出,-482.23,-2.94,-168.4,-1.03,-313.83,-1.91,759.13,4.63,-276.9,-1.69,2026-04-15T15:00:00+08:00,2026-05-08T17:11:16+08:00
000525,红太阳,5.87,-3.77,流出,-3347.71,-19.94,-2903.2,-17.3,-444.51,-2.65,1831.26,10.91,1516.44,9.03,2026-04-15T15:00:00+08:00,2026-05-08T17:11:16+08:00
000526,学大教育,31.87,-0.81,流出,-58.89,-1.36,138.23,3.19,-197.12,-4.55,-83.34,-1.92,142.23,3.28,2026-04-15T15:00:00+08:00,2026-05-08T17:11:16+08:00
000528,柳 工,9.67,-0.1,流入,410.21,1.86,306.51,1.39,103.7,0.47,-473.77,-2.14,63.56,0.29,2026-04-15T15:00:00+08:00,2026-05-08T17:11:17+08:00
000529,广弘控股,5.77,-0.69,流出,-597.87,-16.69,-400.6,-11.18,-197.27,-5.51,343.47,9.59,254.39,7.1,2026-04-15T15:00:00+08:00,2026-05-08T17:11:19+08:00
000530,冰山冷热,5.94,-1.0,流出,-409.45,-5.86,-278.31,-3.98,-131.14,-1.88,-329.34,-4.71,738.79,10.57,2026-04-15T15:00:00+08:00,2026-05-08T17:11:19+08:00
000531,穗恒运Ａ,6.62,-0.9,流出,-1956.46,-17.22,-747.33,-6.58,-1209.12,-10.64,672.03,5.92,1284.42,11.31,2026-04-15T15:00:00+08:00,2026-05-08T17:11:20+08:00
000532,华金资本,13.65,-1.02,流出,-633.01,-7.88,-157.6,-1.96,-475.42,-5.92,69.96,0.87,563.05,7.01,2026-04-15T15:00:00+08:00,2026-05-08T17:11:22+08:00
000533,顺钠股份,16.12,8.04,流入,14377.19,5.09,8428.73,2.98,5948.45,2.11,9133.16,3.23,-23510.35,-8.32,2026-04-15T15:00:00+08:00,2026-05-08T17:11:22+08:00
000534,万泽股份,41.73,-6.2,流出,-23605.08,-17.2,-10489.45,-7.65,-13115.63,-9.56,3688.45,2.69,19916.63,14.52,2026-04-15T15:00:00+08:00,2026-05-08T17:11:23+08:00
000536,华映科技,4.25,-1.16,流出,-542.67,-4.59,474.56,4.01,-1017.23,-8.6,-604.06,-5.11,1146.73,9.69,2026-04-15T15:00:00+08:00,2026-05-08T17:11:23+08:00
000537,绿发电力,9.97,-0.4,流入,587.95,1.58,1813.55,4.86,-1225.61,-3.29,-1007.57,-2.7,419.62,1.13,2026-04-15T15:00:00+08:00,2026-05-08T17:11:24+08:00
000538,云南白药,54.14,1.25,流入,7227.16,16.63,5819.32,13.39,1407.84,3.24,-6355.8,-14.62,-871.36,-2.01,2026-04-15T15:00:00+08:00,2026-05-08T17:11:26+08:00
000539,粤电力Ａ,5.53,-1.43,流出,-2530.02,-6.63,-132.29,-0.35,-2397.73,-6.28,-635.04,-1.66,3165.06,8.29,2026-04-15T15:00:00+08:00,2026-05-08T17:11:29+08:00
000541,佛山照明,5.68,-0.18,流出,-197.86,-7.37,-1.02,-0.04,-196.84,-7.33,-51.5,-1.92,249.36,9.28,2026-04-15T15:00:00+08:00,2026-05-08T17:11:31+08:00
000543,皖能电力,8.14,0.0,流入,606.71,2.95,-96.36,-0.47,703.07,3.41,-738.76,-3.59,132.05,0.64,2026-04-15T15:00:00+08:00,2026-05-08T17:11:32+08:00
000544,中原环保,8.2,0.37,流入,248.99,7.5,50.08,1.51,198.91,5.99,-32.31,-0.97,-216.68,-6.53,2026-04-15T15:00:00+08:00,2026-05-08T17:11:34+08:00
000545,金浦钛业,2.98,-2.3,流出,-1795.78,-13.93,-1354.02,-10.5,-441.75,-3.43,686.45,5.32,1109.32,8.6,2026-04-15T15:00:00+08:00,2026-05-08T17:11:35+08:00
000546,金圆股份,6.44,-3.3,流出,-2554.05,-10.46,-383.54,-1.57,-2170.51,-8.89,-372.17,-1.52,2926.23,11.98,2026-04-15T15:00:00+08:00,2026-05-08T17:11:37+08:00
000547,航天发展,27.67,1.84,流入,14265.49,2.11,36239.92,5.36,-21974.43,-3.25,-9209.85,-1.36,-5055.63,-0.75,2026-04-15T15:00:00+08:00,2026-05-08T17:11:38+08:00
000548,湖南投资,5.18,0.0,流入,643.03,15.3,296.64,7.06,346.39,8.24,-146.51,-3.49,-496.52,-11.82,2026-04-15T15:00:00+08:00,2026-05-08T17:11:40+08:00
000550,江铃汽车,18.51,-1.75,流入,609.53,6.58,143.35,1.55,466.18,5.04,93.1,1.01,-702.63,-7.59,2026-04-15T15:00:00+08:00,2026-05-08T17:11:41+08:00
000551,创元科技,14.18,-0.91,流出,-1379.11,-8.5,-148.77,-0.92,-1230.34,-7.58,-157.02,-0.97,1536.13,9.47,2026-04-15T15:00:00+08:00,2026-05-08T17:11:43+08:00
000553,安道麦A,6.2,-2.05,流入,230.35,4.34,-126.06,-2.38,356.41,6.72,91.71,1.73,-322.06,-6.07,2026-04-15T15:00:00+08:00,2026-05-08T17:11:46+08:00
000554,泰山石油,7.98,-3.16,流出,-2005.05,-7.78,-659.23,-2.56,-1345.82,-5.22,714.88,2.78,1290.17,5.01,2026-04-15T15:00:00+08:00,2026-05-08T17:11:47+08:00
000555,神州信息,16.0,4.17,流入,8610.0,5.46,8524.09,5.4,85.9,0.05,3749.69,2.38,-12359.68,-7.83,2026-04-15T15:00:00+08:00,2026-05-08T17:11:48+08:00
000557,西部创业,4.67,-0.85,流入,93.26,3.54,0.0,0.0,93.26,3.54,-26.77,-1.02,-66.49,-2.53,2026-04-15T15:00:00+08:00,2026-05-08T17:11:50+08:00
000558,天府文旅,4.45,-0.67,流入,183.13,1.59,-246.39,-2.14,429.52,3.74,133.47,1.16,-316.6,-2.75,2026-04-15T15:00:00+08:00,2026-05-08T17:11:51+08:00
000559,万向钱潮,16.28,-1.09,流出,-8642.29,-5.29,-8.62,-0.01,-8633.68,-5.28,626.11,0.38,8016.19,4.9,2026-04-15T15:00:00+08:00,2026-05-08T17:11:53+08:00
000560,我爱我家,2.97,-2.3,流出,-2681.81,-8.09,-1205.03,-3.63,-1476.78,-4.45,-709.59,-2.14,3391.4,10.22,2026-04-15T15:00:00+08:00,2026-05-08T17:11:54+08:00
000561,烽火电子,9.81,-0.81,流出,-1138.62,-7.61,-1856.2,-12.41,717.58,4.8,231.02,1.54,907.6,6.07,2026-04-15T15:00:00+08:00,2026-05-08T17:11:56+08:00
000563,陕国投Ａ,3.33,-0.6,流出,-1652.31,-15.95,-1060.42,-10.24,-591.89,-5.71,641.02,6.19,1011.29,9.76,2026-04-15T15:00:00+08:00,2026-05-08T17:11:57+08:00
000564,供销大集,1.88,-0.53,流出,-1046.48,-2.1,-568.96,-1.14,-477.52,-0.96,1275.3,2.56,-228.82,-0.46,2026-04-15T15:00:00+08:00,2026-05-08T17:11:59+08:00
