代码,名称,0413,0414,0415,0416,0417,0420,0421,0422,0423,0424,0427,0428,0429,0430,0506,0507,0508,0511,0512,0513,0514,0515,0518,0519,0520,0521,0525,0526,0527,0528,0529,0601,0602,0603,0604,0605,0608,0609,0610,0611,0612,0615,0616,0617
002237,恒邦股份,-1823.93,-823.05,854.05,21935.84,-276.04,-5390.49,7374.92,13315.78,-10996.81,4340.34,-11638.62,-7028.86,3563.03,-4798.97,2197.17,2443.74,-903.7,-4149.11,-1220.51,-1530.96,-2714.65,-7962.05,-4077.08,-2192.14,-38.98,42.0,-1708.09,1840.16,-1468.36,-3339.28,-474.87,1561.91,1923.56,2121.28,-381.21,3657.03,-1473.16,-805.94,-1808.22,544.72,3196.84,47.95,100.76,7448.05
002238,天威视讯,-239.98,24.26,153.18,-460.59,80.5,-994.21,-646.32,-173.55,183.04,-333.29,168.54,-2.73,276.44,-206.45,-29.38,178.64,-306.19,-200.33,176.95,181.44,103.31,128.26,956.04,-1240.52,-423.24,60.88,-534.33,-420.9,1355.63,-264.16,-476.99,-298.26,-144.59,67.13,-140.6,-45.44,-125.5,-224.28,-14.46,-32.04,-294.18,-280.07,-275.45,-593.61
002239,奥特佳,885.71,104.87,-3926.92,3998.22,-1238.92,-1337.99,-400.6,-1159.34,-1356.77,65.4,-745.87,-616.72,2870.45,-1249.36,-1781.68,-1616.72,1916.61,-5308.62,-4143.7,182.4,-454.02,-280.94,-212.74,-46.39,-1475.12,771.57,-57.49,-1358.23,4523.73,-1622.03,-2682.64,1401.33,-932.04,-1013.1,-1229.12,1231.96,-2713.69,567.01,-1232.58,-874.84,721.27,-922.37,-495.08,-899.53
002240,盛新锂能,46847.03,-19912.98,-7161.72,29041.42,9380.56,-16003.4,-25410.86,-22673.46,-7867.14,46688.84,-2793.62,-14901.63,24196.32,57106.21,-25616.05,-51055.73,-50098.52,-8614.24,-10370.48,-32106.96,-23066.16,-22888.71,-8367.71,-32273.4,17175.31,-925.36,-14538.91,12409.98,-14084.12,-4904.64,-22153.93,-21384.51,-18753.24,2572.12,-16839.79,14820.24,11175.86,37994.58,42607.73,42821.58,2821.87,-18313.54,-45797.07,1818.82
002241,歌尔股份,-15072.66,-6041.64,-14107.48,-9828.07,-9316.25,29180.62,-18531.59,-9422.97,-28397.62,-14969.99,25507.54,-27811.51,6621.46,-5605.91,7715.11,6186.45,7536.63,-3579.25,-25202.39,39518.83,-41707.57,961.68,25936.8,-6008.21,-35697.28,29505.56,-14804.22,33566.37,92107.32,5874.9,-64206.7,-18316.82,15399.37,356.57,-116620.96,-7277.91,-53460.64,16369.24,-43066.94,681.77,36585.28,12618.55,-16395.34,11589.6
002242,九阳股份,293.46,-219.43,-268.9,956.82,963.29,7782.27,173.55,-1021.31,9463.41,-734.76,-612.75,-3105.62,-1959.22,57.05,-419.81,381.84,910.12,-754.57,-4098.65,-1542.37,-1446.13,-138.48,-743.49,-856.1,-1524.12,-1284.38,-882.6,-776.34,-428.44,1004.15,1664.5,-70.47,-213.83,-315.9,-991.47,-238.01,-607.61,-641.14,-300.31,-31.57,265.87,-16.55,-345.43,-514.3
002243,力合科创,-244.54,101.03,-835.09,39.64,-599.46,348.13,-163.38,151.09,-481.78,-226.69,-603.44,-2535.7,-133.7,-433.94,-2815.16,-739.88,-16.06,-124.82,-1665.51,2265.94,-118.6,1648.48,1601.0,-386.61,-1020.18,-2029.6,-1558.4,354.74,-347.39,8088.62,535.71,-1406.88,3541.28,1786.54,-2436.29,2640.4,-1859.72,-9129.49,-1999.43,-1570.83,-1243.5,-845.34,1170.15,-272.45
002244,滨江集团,781.75,3085.89,-743.42,-1731.78,2335.59,-518.78,-918.36,-1198.92,562.09,1382.62,-3469.47,1554.59,4696.17,250.96,-171.09,7.56,8901.24,4365.01,-8572.67,-7412.94,-3717.3,3686.31,-1534.69,3597.23,1269.12,370.03,-747.88,-61.37,-4547.41,-2370.7,1029.35,-539.37,-2074.34,-1.93,-1924.74,530.23,-894.47,2731.99,-175.57,180.22,1661.74,-1004.07,-1016.41,-1715.69
002245,蔚蓝锂芯,3489.89,-9565.37,-26567.81,4489.96,-16384.44,-3081.11,8111.09,-11156.95,-4454.87,1044.96,-18727.49,2001.89,10524.05,-6474.09,41332.27,-17600.07,-5885.98,9128.54,4504.57,30744.01,68887.19,-19100.78,21388.65,4697.82,-9939.89,-6383.33,733.39,36760.58,14872.68,-30393.6,-18565.41,-11330.71,2921.52,-13912.38,14019.28,-270.64,1465.09,18879.15,4502.86,-19179.05,-17372.72,-5603.42,1789.57,-12123.9
002246,北化股份,-1302.64,738.55,-629.41,-3692.3,-6422.61,5158.12,-1023.38,-413.59,-1934.17,727.88,-907.5,-4213.07,5752.06,863.37,3792.45,-2382.41,-5613.12,-6767.47,-3550.88,4482.57,-3103.63,712.54,3539.17,13303.86,-14117.4,-3635.31,7876.87,1175.64,213.81,-4330.96,1686.72,1398.0,-2648.65,-3235.94,1969.47,1286.48,5021.62,773.9,-2412.62,515.29,2091.41,2255.32,1243.9,-711.68
002247,聚力文化,490.0,-171.09,-322.39,-368.62,-544.75,-402.51,-702.08,-161.32,-141.59,250.27,260.5,-697.71,-284.32,144.66,17.26,-428.98,-186.95,-532.13,-616.73,266.97,-207.47,-50.41,356.38,-27.27,-250.22,217.89,-391.92,-65.91,460.55,679.42,421.18,-88.4,366.44,93.89,-776.91,415.08,-90.2,220.38,-173.21,16.38,502.54,-386.35,-312.42,22.96
002248,华东数控,-379.03,-4.26,3253.42,-2322.78,-740.38,-1456.64,-1673.68,-1101.06,-1046.29,33.54,3759.29,-772.11,6233.12,-1339.66,-250.0,3324.16,-3305.02,-579.83,-2055.54,-1837.78,-1082.99,-1329.77,-2172.27,-382.84,-1041.03,-423.33,-3155.74,-1445.9,-3066.92,-207.72,-1704.93,-11.52,-707.03,-944.12,-309.68,118.32,-586.99,335.0,-238.9,-1107.73,-664.91,-417.22,-587.59,-506.03
002249,大洋电机,-1799.87,1069.13,247.28,940.18,-2858.44,-2440.35,-2803.78,-598.44,-3622.61,-2209.93,734.87,-13532.11,-1257.11,3546.86,-228.45,2001.07,6167.79,-4098.81,-1182.4,-3329.17,-3652.07,11577.37,3401.09,2430.99,-5130.95,4684.73,-11758.25,-7452.87,-9304.96,-5536.81,-9802.01,-499.92,-2105.83,-7621.76,115.14,28.58,-2040.01,1472.56,-6690.04,-1947.69,-2276.96,895.38,220.09,-1421.06
002250,联化科技,1171.03,-16.94,-2737.85,-2290.62,-865.93,-1315.92,475.92,777.61,-149.06,4506.83,4982.65,-1915.73,-451.72,-953.6,-896.5,-2127.68,1511.33,-651.95,-1060.83,-5492.93,-4214.68,-2593.14,-3579.71,1726.44,-4153.4,-1968.46,849.75,1360.97,70.95,-123.78,-930.72,186.7,242.05,-1262.65,-1525.94,962.98,579.7,-216.97,443.47,1568.09,1850.46,2166.0,-298.68,-108.55
002251,步步高,192.82,392.25,-642.3,1283.44,1330.24,365.95,-2448.44,-1328.82,-1418.2,-3035.88,1359.0,-3271.62,-107.08,-669.82,-548.85,-3879.8,922.31,-1103.45,-3282.92,-1194.79,-4883.48,-1543.19,573.71,-527.55,-1002.17,-671.73,31.47,19983.86,31228.16,-6078.06,41360.16,5465.69,-6658.2,1683.65,-15776.35,57653.57,-23797.49,-5565.66,-15642.98,-3511.35,-2768.74,-6698.25,902.98,-2968.67
002252,上海莱士,-2207.45,-1938.28,-289.38,930.11,-1336.6,-910.27,-2908.3,-1395.55,-2540.12,-299.06,-2461.02,915.09,-1645.34,218.64,-1618.84,38.82,1456.31,-657.12,-1825.47,123.67,-2145.35,-3855.34,-2392.46,-806.87,-1076.73,-688.15,-201.48,355.99,-1828.58,21.48,1226.6,233.19,-906.27,196.91,-3794.76,215.87,-418.22,-991.25,1709.22,-7156.93,-12297.97,-2765.23,-646.39,-3458.17
002253,*ST智胜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-209.51,62.59,-63.59,-741.33,-195.77,-933.37,-371.44,-177.88,-198.8,95.36,269.82,-1049.01,40.07,17.98
002254,泰和新材,-1610.19,-2056.2,-2241.73,2573.17,2314.39,-1162.49,1000.37,301.45,-308.07,-1472.32,-1001.22,-49.9,896.7,2516.51,2450.72,-738.63,-1836.19,-382.69,12534.47,6485.55,27070.06,-16204.69,4316.55,-8900.64,5085.79,-2663.5,1385.46,-11595.96,-9195.23,-4783.0,-11797.2,-2981.25,-1277.89,-142.05,7319.34,25604.42,17140.42,13694.78,-21881.64,32212.29,-10074.52,-18920.4,-10651.65,25761.83
002255,海陆重工,-475.31,-472.97,1365.34,-1454.17,-1364.72,721.82,-4722.03,-197.44,-1692.05,-2101.05,656.33,1916.99,-380.58,1335.56,3372.76,-716.7,-2272.55,-664.84,-2295.12,-531.7,-3129.42,-3334.83,-2140.16,809.37,-384.68,-86.52,367.67,-4271.97,589.2,1707.85,-4113.82,-1013.72,-2494.02,-37.94,-1067.29,-586.69,-2403.42,-933.98,-950.62,179.07,-767.93,6021.36,-1838.57,-2559.81
002256,兆新股份,2010.42,9939.17,-7427.5,-3361.09,-2535.99,2276.54,-2819.24,29377.44,-2734.18,-2744.86,3145.59,960.52,2189.71,4662.1,1516.92,3636.88,34248.42,-11751.76,-3916.62,-13158.29,-16182.3,-1780.33,1127.54,-879.2,-5870.36,-4711.03,-942.87,-5193.24,-3472.41,1394.6,267.45,395.07,-1425.84,-2080.76,-4033.8,-6973.57,-884.74,440.34,13579.3,-172.72,-2186.0,-556.46,-131.36,-2039.11
002258,利尔化学,122.87,-2011.63,-925.02,-122.45,-1178.12,-2101.85,-11.36,-921.47,-660.78,1224.51,-1175.99,-3389.91,-324.79,-1108.47,-3063.75,-2284.32,-322.91,-341.97,3081.76,581.78,-1168.55,100.53,82.01,2489.47,547.57,1264.58,2826.64,123.77,-491.89,1398.18,-187.76,1320.06,2282.32,4838.46,1010.8,2570.44,-625.15,583.84,1168.93,203.62,2278.87,2513.73,1956.62,-1026.73
002259,升达林业,259.05,-1633.74,1059.27,464.21,5694.52,1044.55,-197.66,1960.11,167.64,-5459.68,-345.19,1288.13,7508.63,-1439.05,-1379.09,1309.53,7263.16,-1428.04,-2671.69,-2662.54,2242.52,-1564.17,-371.6,-1363.33,12.77,342.34,1974.76,614.91,1.48,-129.67,-1045.85,79.23,212.44,-592.27,34.6,-239.74,-458.62,-559.32,-2181.43,4393.82,589.3,367.73,-324.13,-257.26
002261,拓维信息,-1662.24,-2352.74,144.68,17331.76,17534.69,-30867.84,-65093.85,70840.04,-22360.39,65564.56,-92885.18,-140578.82,-24637.91,2956.07,2148.89,-43563.12,-69099.78,-37461.42,-53057.6,17728.12,-50214.22,-6813.46,5231.88,19853.15,-39136.28,-18070.66,9661.22,-20732.61,-44576.64,-4532.95,-23219.89,15723.7,-13806.99,-6166.92,-18340.18,-11287.67,-11726.0,6800.75,71934.95,-27744.41,652.0,-7928.58,-6776.83,-13394.98
002262,恩华药业,-4289.17,1329.07,46.28,-331.51,527.44,2601.28,3395.1,6360.23,2277.05,1688.17,1882.71,1650.91,-1326.44,1152.54,2088.62,480.87,1996.43,-1148.44,-1503.32,22.22,-340.59,-2064.78,-1023.64,2181.04,-528.92,1259.85,-1058.85,-294.01,1781.99,-335.84,-238.02,49.68,43.61,-2778.65,-2921.36,-1713.25,-1062.52,217.97,1161.15,-1360.35,701.44,-1240.72,-1130.32,-1563.84
002263,大东南,-44948.89,-8708.31,-13943.32,67440.35,-37560.96,6868.49,-10610.88,-15305.72,-23355.81,-2992.59,-2530.8,-11944.24,2087.41,-7860.59,2408.99,58.33,70.66,-11096.53,-8682.77,3884.49,-7170.15,-3152.18,1138.89,-2289.2,-2510.31,-2445.43,-3161.04,-1558.91,-3254.53,13597.73,269.62,-1706.68,-1284.11,-2593.37,5008.78,-261.19,-2901.4,23592.74,-2841.21,-6496.73,-3662.91,24681.33,3398.55,1809.14
002264,新 华 都,-1223.74,1532.63,-1334.44,1445.71,-180.23,-1850.94,-892.15,-2156.21,-228.83,-447.34,230.77,-547.46,1063.56,-289.86,543.84,733.75,-102.1,-1122.5,-2587.43,-1506.13,-1765.59,-2322.34,-1068.9,-91.0,-1669.38,-1316.61,-238.31,-293.1,-569.97,-192.59,896.83,-239.46,212.4,-2925.01,-425.52,-375.15,-29.13,-249.45,-90.04,-586.03,53.28,-87.68,-1032.02,-607.95
002265,建设工业,4122.73,-3598.78,-4108.6,-1508.74,-3685.43,-536.58,2547.21,-2086.73,-2075.89,-1974.66,91.43,-1386.83,-466.4,1463.71,-963.92,88.26,2150.9,-766.08,1740.01,749.61,-4839.93,-416.08,-925.25,-1005.61,-747.16,41.15,20.53,-1119.52,-2903.15,-502.37,-618.72,-16.22,-243.0,-690.9,121.39,116.53,7.68,2344.33,178.36,-587.41,-1171.43,-1509.08,-940.6,-281.96
002266,浙富控股,5877.23,1817.65,-1588.44,-24.4,-447.31,-3133.28,-125.59,-630.32,306.78,-596.42,8931.57,5484.93,3908.27,-7550.65,-11862.19,-21695.23,-19181.94,-25724.78,-17051.04,-11161.19,-9525.84,-16319.6,-10797.2,-5963.55,7782.15,675.88,-1617.86,-3506.7,-8760.21,-10170.09,-9868.38,-6091.18,-1810.51,785.33,-3526.43,52.63,-1564.8,-955.96,808.85,2285.4,1717.12,-1311.56,231.09,-2595.68
002267,陕天然气,393.99,-20.8,-110.27,-471.02,-84.96,2172.57,10.87,404.44,1008.25,-249.04,1270.49,-534.13,2142.25,-185.24,1461.13,654.53,-147.78,-420.31,-479.58,77.33,-85.0,-30.44,1060.76,323.37,60.4,-84.21,-236.16,-467.6,-441.15,-104.62,-47.72,-302.82,-20.7,-222.42,174.2,-558.98,-17.44,175.28,103.57,312.22,318.16,146.29,-1192.56,-690.68
002268,电科网安,586.99,-1023.43,-1019.1,-1138.66,-968.05,-1118.37,-1786.94,-4062.19,-2627.56,-2697.37,-20.91,-2030.48,-244.59,-192.0,1252.03,994.25,-533.45,-441.8,-1909.55,-370.82,-4492.57,-1592.36,1234.2,901.01,-1337.28,-504.58,-669.88,-1940.05,-1596.32,-1543.99,-1048.1,291.87,-932.29,-1451.38,-1295.46,-408.52,-1041.65,-281.76,-1129.17,-1236.23,-325.97,450.52,-255.48,-831.26
002269,美邦服饰,193.34,32.06,-2366.26,45.33,-889.94,-268.19,-491.89,-998.37,171.79,-830.48,27.45,-269.31,1808.16,2967.87,-313.18,-461.24,-681.29,350.66,-2009.64,-934.04,-553.21,422.75,-41.15,366.15,-502.37,64.73,1639.82,-1457.53,-1048.33,-42.35,526.71,1229.82,-419.68,355.12,-988.53,1304.34,-221.23,-793.24,-465.57,1153.71,1958.5,-1109.14,-1001.06,-1072.22
002270,华明装备,-2917.18,-2167.85,3267.25,-2776.95,-1572.57,-1748.9,-6067.57,1203.64,-1009.71,-2069.45,-3459.58,-17560.8,-4822.31,-213.97,3652.88,2773.87,4573.81,5588.66,9399.39,7526.32,-9040.36,-6136.7,343.64,-811.73,-2807.3,-4699.8,578.9,-151.29,2847.71,-227.03,-2782.14,-2756.11,-3613.94,-4101.97,-179.38,-2355.09,-850.75,33.33,-2276.27,-953.36,7229.45,9154.45,2724.13,5030.93
002271,东方雨虹,5682.38,1454.29,-16.84,3623.06,-25772.14,-16964.0,-6133.15,3452.54,-3404.83,-8158.53,-2315.63,3933.68,-19331.33,-5667.87,16919.44,2389.53,795.02,4657.75,2753.23,-15648.67,-22279.85,4389.52,-6653.76,-401.73,2610.96,-2383.92,2039.79,-1145.89,645.55,-8474.73,-1342.89,1237.53,-5015.85,-5484.11,-3204.15,-7122.32,-5027.83,-4168.77,-3059.51,2904.22,243.04,-264.96,-646.06,3136.96
002272,川润股份,-6007.72,9914.82,-12953.56,979.81,20640.82,-7992.23,-19817.75,-44.76,-13822.01,8275.97,-11048.28,-14019.62,-3989.02,-3782.19,31784.4,1417.18,-19535.73,-4116.76,-6927.96,6714.35,-14181.78,-4287.52,32748.79,32042.09,22733.05,-9873.88,-5013.91,-23727.65,-8197.35,7797.93,-5012.36,-12874.78,2977.03,3532.89,2027.6,-4727.87,-945.45,10647.25,13223.88,-919.17,6637.44,-5492.01,-5565.91,-5317.13
002273,水晶光电,-13303.8,-19970.34,-19000.78,1310.27,-18122.73,46016.09,14594.6,14796.97,4847.89,-23519.28,14827.22,-9352.14,28032.7,21144.98,-6928.85,22727.02,30150.33,57895.17,-16813.56,14246.91,8173.82,-8277.99,-25659.35,-14101.02,5042.75,-22448.32,-1583.56,-14885.87,12014.13,35865.68,-25568.19,-33585.7,-8150.38,-27583.04,-14482.99,-18854.03,-25324.43,12367.3,-15262.38,-28765.03,-19191.91,-10524.53,15254.56,-6217.52
002274,华昌化工,-1362.98,-1365.74,-2592.81,2178.36,-491.84,-611.42,647.21,8.24,-1002.44,1537.81,-1969.33,-6200.27,-2111.61,1267.43,-218.03,-2706.02,356.56,-148.38,-1557.36,-302.63,1592.85,-550.74,2511.2,234.14,581.22,-1130.76,-1086.24,-423.03,-1076.63,315.58,-699.75,1185.5,-6.61,-11.27,-1855.28,-573.63,-1348.15,-1760.55,-1496.4,-136.2,-160.47,-104.22,-177.08,-930.58
002275,桂林三金,243.25,-197.73,97.85,-204.35,-139.05,58.63,-11.79,-39.69,-107.91,-90.26,-151.93,-35.2,142.72,77.9,-219.61,-3.23,162.01,-338.58,-164.08,-280.62,-103.11,41.54,-705.27,113.07,140.1,50.13,167.1,-27.04,-19.33,99.47,24.05,-45.76,81.59,-234.25,-287.43,-77.78,-9.05,16.58,-344.08,-9.59,-113.11,-75.73,-152.35,-25.24
002276,万马股份,-1200.11,256.57,793.1,2187.47,154.04,1730.14,-1996.76,1368.75,-4687.93,509.56,-792.65,-3120.55,71.97,-9367.48,-1870.24,3404.41,-1160.54,-2800.84,-3669.22,-249.73,-4405.2,-432.51,-2349.05,1224.28,-4192.02,617.62,-2325.44,-1222.13,-3464.0,-1289.79,-4403.6,-1043.19,-1393.8,-1115.76,-934.85,719.53,-288.08,617.62,-1822.27,-1265.69,-1961.06,554.12,-607.82,-1302.68
002277,友阿股份,-634.83,611.28,885.36,-516.1,-396.64,791.25,1171.58,886.55,-1071.93,-967.57,731.43,205.96,-492.17,178.48,988.85,-1587.26,667.76,609.69,-3033.02,-1424.2,12548.16,1704.96,877.26,-642.24,2871.17,727.49,-248.96,-1686.01,-881.52,-2520.14,-2687.27,-1735.95,-1632.13,1006.44,1155.1,-558.66,-1741.3,1752.53,-1418.97,-430.83,-3108.42,-634.47,287.33,-1724.25
002278,神开股份,-3937.81,-990.17,-570.16,-745.96,-1001.11,2756.49,-871.28,-342.59,291.79,-2488.02,-4388.5,-1628.28,-2056.68,-498.04,-605.3,222.14,-215.21,290.65,-2405.03,-760.26,-2330.75,-198.07,-80.29,-210.7,-1178.22,-160.05,-1492.54,-470.93,-982.5,792.11,-874.7,19.74,-1072.0,46.77,-449.06,-94.84,1357.97,-1002.9,-14.02,-431.87,228.94,59.47,-639.57,-612.24
002279,久其软件,-412.49,-1049.28,-2126.9,-60.7,-1182.71,-39.85,-94.68,811.55,-1548.22,69.16,-1021.59,540.06,-636.05,-1548.09,-2437.62,1258.45,1255.84,-2222.46,-2401.84,-89.53,-2311.51,419.29,-822.72,-200.7,-974.2,28.35,-589.18,-1559.54,-1702.11,-80.03,-1529.42,18053.31,-1921.61,-2668.06,-856.06,1923.7,-423.47,2099.74,1187.6,-1981.88,124.31,-765.01,-1584.21,-1811.94
002281,光迅科技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-146560.52,48843.69,99564.0,35364.81,-64902.7,57513.32,-33466.2,-80727.07,-104817.52,20948.16,20232.96,214177.23,-169025.23,28967.04
002282,博深股份,33.96,307.66,-262.08,-189.65,203.95,-237.57,-451.54,-599.43,54.37,-160.9,-464.91,3.54,-215.57,308.64,-326.84,-589.48,99.19,-232.55,-70.03,-376.7,-262.37,-34.42,329.13,23.04,-160.99,46.18,-69.83,-276.96,-196.07,38.64,7.61,-349.7,38.35,157.07,169.81,-294.76,34.79,75.52,-36.19,114.13,-136.4,457.31,-605.26,-388.27
002283,天润工业,1027.23,-1658.34,-4091.2,947.08,-854.63,-769.42,-384.9,1801.25,1076.33,355.44,-711.85,-1870.9,-1612.87,1851.67,5985.11,4135.64,-4871.9,-8508.55,44.08,12455.59,2074.98,-1653.66,4609.47,3247.95,-1115.22,-3387.74,-392.87,411.01,1145.92,2016.03,580.89,-1855.49,-1411.79,-2455.77,-1848.63,307.58,-428.51,-3108.25,-6298.81,-3610.25,1889.98,-1280.47,-1367.36,1507.58
002284,亚太股份,1200.11,-1735.37,1839.39,1099.89,-789.27,-251.09,115.47,-2717.46,-602.31,556.89,641.3,-2085.92,58.95,4810.17,-1687.97,-4515.89,534.87,71.67,2781.93,1433.47,-2744.85,-1635.22,-732.32,-2978.8,-767.93,-657.88,-2224.64,-495.3,-88.21,-686.21,-344.55,508.9,-26.26,780.47,-97.6,398.29,-1291.87,-1669.31,-1339.83,-1490.79,-617.26,-283.05,-114.3,-288.26
002285,世联行,2108.59,1911.01,-1815.02,1260.12,5732.09,-4941.62,-1138.15,-256.79,-807.66,-766.5,1791.14,-534.18,169.85,1755.81,-4362.39,-4401.72,-988.99,1220.42,1302.64,-295.03,-510.4,-1319.19,-1183.88,-1014.23,-634.54,-1379.67,88.98,-986.18,-2579.86,962.69,1254.81,-805.78,224.39,-202.33,1145.24,-144.68,-664.8,750.4,-214.51,-1994.6,-1890.44,1949.68,371.1,-552.93
002286,保龄宝,88.21,-531.38,-1175.09,-1255.46,-700.83,529.61,-469.3,-68.07,-463.72,886.28,-1119.25,-710.22,-917.94,-835.59,-801.39,-1045.57,1176.22,-406.74,-164.86,99.57,-749.98,-297.06,-979.85,-1731.36,-671.52,-169.04,-123.31,-570.03,587.03,1759.43,-400.53,-1998.21,-544.67,274.2,-252.75,-171.23,-7.71,15.22,-337.98,-63.04,2354.29,1401.98,-195.64,-263.56
002287,奇正藏药,90.29,-132.74,96.53,-293.53,444.23,-399.73,92.59,-243.2,-152.71,-290.06,-286.09,-198.53,400.24,-291.4,246.12,405.28,-556.26,-25.0,-527.37,-507.25,-111.82,138.35,-258.42,199.36,-107.76,-153.79,-276.7,-396.98,-617.27,-221.0,-584.06,44.01,-124.26,-152.74,-504.78,-426.35,-229.01,-306.99,-118.02,-302.98,-43.75,91.92,-55.12,-20.52
002289,*ST宇顺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.42,-202.01,-1488.29,220.72,-537.09,-910.48,-1386.12,423.91,-336.0,543.48,671.49,-346.78,-68.71,-423.07
002290,禾盛新材,697.35,-3213.87,896.41,-5221.37,5131.96,1106.95,-5707.49,-3126.47,128.58,1771.27,-33330.35,-9202.35,-696.77,7355.98,15925.53,-22723.59,-7009.57,1428.33,-16785.31,5937.82,-10860.23,-6439.29,-22381.54,-5177.62,5934.35,17075.83,2194.87,-2681.47,-6796.62,1591.42,-552.12,-5257.91,-1868.79,-704.5,2222.83,-8148.29,-7372.42,3652.58,4016.74,-2729.13,2203.39,2134.46,858.3,-127.55
002291,遥望科技,-368.43,-974.32,-804.49,-415.11,-1437.39,-13.01,148.3,-1990.68,-1871.68,-794.91,-660.05,312.65,1921.37,-2727.7,-2204.74,-736.87,78.05,-2121.57,-1975.81,-550.02,-1933.6,5297.21,-1184.03,-1214.06,-401.73,-1697.32,-1791.12,-2877.4,605.58,-1150.32,-1936.19,1900.01,-1409.53,-1828.68,1875.38,-891.48,-1402.65,-715.05,-1422.72,-1945.72,-1107.18,-1123.94,1978.0,-1342.3
002292,奥飞娱乐,-893.23,-757.96,-1271.28,571.28,-140.87,5352.78,-1819.31,339.51,-1653.9,1748.19,1212.82,-3389.56,2929.72,401.63,11.16,-5554.16,-12362.69,-3758.13,-870.21,-1063.27,-5074.16,-1203.26,4218.1,-826.41,-3196.25,-1906.57,265.47,-3704.91,908.2,226.69,-886.34,6352.85,-4012.3,-3465.41,-3986.6,-890.54,2256.54,-290.52,2675.07,-3318.36,128.35,-127.14,-2067.41,-2592.11
002293,罗莱生活,36.95,420.9,26.62,-161.31,-211.34,741.82,273.22,1126.72,1147.43,-722.26,-1246.38,1747.46,3638.16,1223.21,1777.67,-881.41,-36.69,1240.13,1320.51,2574.77,-163.59,740.56,715.86,-685.4,-96.47,77.08,-1829.18,-345.97,292.37,-66.75,-516.1,-475.92,159.71,-100.78,305.36,-136.81,178.17,103.59,614.96,702.29,-186.69,283.47,297.06,-138.74
002294,信立泰,-3159.74,-4592.94,6728.3,-6098.66,-6968.11,-10646.47,-13191.86,-286.92,-1996.67,-387.0,1594.06,-2732.13,-1560.14,-5927.32,-6780.57,-2474.41,-8540.49,-23581.12,-50921.09,-19645.11,-13596.8,-19671.75,-3674.29,12516.88,-1919.45,3335.36,-11631.56,-366.94,-13311.63,-6580.45,1465.08,-2968.24,-935.45,-3956.76,-1245.17,3020.73,-1146.47,-1488.53,-1142.37,-3096.53,-578.55,-2427.34,-6395.35,-1161.01
002295,精艺股份,87.36,-163.3,8.55,-436.69,-89.1,-472.55,482.7,373.52,-310.46,-52.11,-350.01,-531.15,-548.69,147.6,-476.96,144.41,827.62,1643.46,-63.23,781.16,-450.06,-90.96,-477.95,-584.16,-316.0,-100.45,-107.93,-434.32,139.26,-32.14,-181.53,-59.79,307.61,-253.46,-122.81,-18.33,55.76,25.15,-241.2,-15.35,-88.61,-136.0,157.67,27.08
002296,辉煌科技,-712.73,-846.54,-1619.3,-1169.08,-1661.33,-155.22,520.5,32.94,-717.95,-508.69,23.32,559.06,-357.2,-625.59,2430.61,-408.06,-417.61,-67.05,-2052.25,-1504.3,-2015.27,-1421.94,174.52,-887.2,-738.98,-382.98,-2334.19,-1487.53,-172.85,418.52,494.66,675.33,395.24,1201.5,51.99,-757.16,-1320.93,-133.94,-1056.18,-952.2,53.46,-143.61,-847.12,-368.98
002297,博云新材,6132.15,5679.61,6463.14,18347.62,1028.44,8038.29,-45290.0,-11543.13,12597.38,-3226.43,1308.86,21624.13,-29282.69,-2003.5,-64111.39,-1090.82,7266.63,-36140.48,-33331.01,67655.51,-26991.1,8714.31,-6966.03,-27930.5,-26090.38,39608.31,40633.53,-19278.51,-4201.18,-19850.61,-37500.16,-38170.24,-7442.48,-179.92,-6448.15,-3659.21,-9061.41,-9746.82,11067.13,27645.79,15172.42,-993.58,6387.04,-3250.36
002298,中电鑫龙,1514.56,-2847.92,993.89,-1879.76,-3485.84,-4105.1,-4312.32,-1344.04,-2575.23,-1242.97,-1712.11,-639.04,-695.04,-1265.9,2932.91,28589.35,-6952.01,3481.68,-2693.61,3921.8,-5796.56,2710.94,3592.74,-2880.3,-7291.41,-4726.96,-6145.83,-4274.88,-1402.49,411.87,-4415.8,1337.89,-2229.81,-191.98,-2862.32,-2856.74,-1522.07,-454.09,-284.61,-465.2,220.13,1656.87,312.53,-1323.36
002299,圣农发展,243.93,-877.42,259.58,-1395.46,760.05,425.14,-278.35,-1087.16,49.76,-1923.98,-2284.28,-281.14,862.66,-438.45,117.87,-1128.53,-2084.47,-373.77,521.94,-172.0,3121.93,-592.0,-522.4,-1401.77,-103.9,-1053.08,-1500.29,724.69,-253.09,-221.15,-426.45,803.2,-580.54,-1540.34,-865.01,-233.81,-621.57,-970.61,-747.96,36.05,36.59,-91.39,-310.4,-850.35
